tipo;prov;mun;clase;refcat;uc;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nombrevia;ndp;letra;ndp2;letra2;km;direccionne;anyoconstr;exactituda;superficie;longitudfa
13;46;019;RU;46019A00400255;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000020;00000
13;46;019;RU;46019A02900068;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000024;00000
13;46;019;RU;46019A02600027;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000016;00000
13;46;019;RU;46019A02600013;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000030;00000
13;46;019;RU;46019A02600010;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000273;00000
13;46;019;RU;46019A01500100;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000068;00000
13;46;019;RU;46019A00400188;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000080;00000
13;46;019;RU;46019A02000088;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000006;00000
13;46;019;RU;46019A02000053;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000026;00000
13;46;019;RU;46019A02000034;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0002055;00000
13;46;019;RU;46019A00400063;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000078;00000
13;46;019;RU;46019A02800093;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000575;00000
13;46;019;RU;46019A00400018;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000048;00000
13;46;019;RU;46019A02800015;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000035;00000
13;46;019;RU;46019A02800009;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000016;00000
13;46;019;RU;46019A02500130;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000172;00000
13;46;019;RU;46019A02500118;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000027;00000
13;46;019;RU;46019A02500115;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000012;00000
13;46;019;RU;46019A02500106;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000015;00000
13;46;019;RU;46019A01900234;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000159;00000
13;46;019;RU;46019A01900218;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000150;00000
13;46;019;RU;46019A01400094;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000015;00000
13;46;019;RU;46019A01400050;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000020;00000
13;46;019;RU;46019A00300216;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000015;00000
13;46;019;RU;46019A00300215;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000006;00000
13;46;019;RU;46019A02500087;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000028;00000
13;46;019;RU;46019A02500029;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000013;00000
13;46;019;RU;46019A01900124;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000023;00000
13;46;019;RU;46019A00300177;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000009;00000
13;46;019;RU;46019A02700092;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000050;00000
13;46;019;RU;46019A02700071;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000032;00000
13;46;019;RU;46019A02500009;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000032;00000
13;46;019;RU;46019A02400127;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000224;00000
13;46;019;RU;46019A01300218;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000038;00000
13;46;019;RU;46019A02700038;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000027;00000
13;46;019;RU;46019A01900017;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000032;00000
13;46;019;RU;46019A01900004;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000208;00000
13;46;019;RU;46019A01300165;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000074;00000
13;46;019;RU;46019A01300141;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000164;00000
13;46;019;RU;46019A02400001;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000232;00000
13;46;019;RU;46019A01800339;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000012;00000
13;46;019;RU;46019A01300060;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000014;00000
13;46;019;RU;46019A01800285;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000414;00000
13;46;019;RU;46019A01800281;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000055;00000
13;46;019;RU;46019A00200147;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000045;00000
13;46;019;RU;46019A00200135;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000016;00000
13;46;019;RU;46019A00200083;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000231;00000
13;46;019;RU;46019A00600104;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000009;00000
13;46;019;RU;46019A00200041;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000024;00000
13;46;019;RU;46019A00200039;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000018;00000
13;46;019;RU;46019A00200013;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000121;00000
13;46;019;RU;46019A02600457;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000024;00000
13;46;019;RU;46019A02600456;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000098;00000
13;46;019;RU;46019A02600451;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000698;00000
13;46;019;RU;46019A02600448;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0001291;00000
13;46;019;RU;46019A01800094;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000856;00000
13;46;019;RU;46019A01200083;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000012;00000
13;46;019;RU;46019A00600091;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000078;00000
13;46;019;RU;46019A00600085;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000346;00000
13;46;019;RU;46019A00100029;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000053;00000
13;46;019;RU;46019A02600385;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000121;00000
13;46;019;RU;46019A02600351;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000060;00000
13;46;019;RU;46019A01200053;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000055;00000
13;46;019;RU;46019A01100040;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000134;00000
13;46;019;RU;46019A00500098;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000024;00000
13;46;019;RU;46019A00500062;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000017;00000
13;46;019;RU;46019A02200061;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000135;00000
13;46;019;RU;46019A02200041;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000038;00000
13;46;019;RU;46019A01000037;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1975;C;0000008;00000
13;46;019;RU;46019A00500057;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000030;00000
13;46;019;UR;46019A01200027;0001;46;VALENCIA;019;019;L'ALCUDIA;;00192;PL;POLIGONO   12;0027;A;0000;;00000;;1972;C;0000000;00000
13;46;019;UR;46019A01200027;0002;46;VALENCIA;019;019;L'ALCUDIA;;00192;PL;POLIGONO   12;0027;A;0000;;00000;;1972;C;0000000;00000
13;46;019;UR;46019A01200027;0003;46;VALENCIA;019;019;L'ALCUDIA;;00192;PL;POLIGONO   12;0027;A;0000;;00000;;1972;C;0000000;00000
13;46;019;RU;6115402YJ1461S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00197;PL;POLIGONO   17;0133;;0000;;00000;;2001;E;0001985;00000
13;46;019;RU;5129102YJ1452N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00188;PL;POLIGONO    8;0079;;0000;;00000;;2009;C;0000087;00000
13;46;019;RU;4933107YJ1443S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00188;PL;POLIGONO    8;0092;;0000;;00000;;1980;C;0000255;12243
13;46;019;RU;6115401YJ1461N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00073;AV;GUADASSUAR;0048;;0000;;00000;;1973;E;0005396;03220
13;46;019;RU;6115401YJ1461N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00073;AV;GUADASSUAR;0048;;0000;;00000;;1973;E;0003619;03220
13;46;019;UR;46019A02600437;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0437;;0000;;00000;000620400YJ13G -;1982;E;0000745;00000
13;46;019;RU;46019A01400069;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2000;C;0007047;00000
13;46;019;RU;46019A00900033;0001;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0064;;0000;;00000;;1957;C;0003341;00000
13;46;019;UR;46019A02600449;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02600492;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2005;C;0000090;00000
13;46;019;UR;46019A02600484;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0484;;0000;;00000;;2009;E;0000135;17890
13;46;019;RU;46019A00400309;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000379;00000
13;46;019;RU;46019A00400308;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000928;00000
13;46;019;RU;46019A02600070;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000047;00000
13;46;019;RU;46019A02600026;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000127;00000
13;46;019;RU;46019A02000095;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000020;00000
13;46;019;RU;46019A00400150;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000024;00000
13;46;019;RU;46019A00400144;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000076;00000
13;46;019;RU;46019A02000023;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000080;00000
13;46;019;RU;46019A02500126;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000034;00000
13;46;019;RU;46019A02700163;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000445;00000
13;46;019;RU;46019A02500075;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000089;00000
13;46;019;RU;46019A01900131;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000045;00000
13;46;019;RU;46019A00300064;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1965;C;0000306;00000
13;46;019;RU;46019A00300064;0002;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1965;C;0001075;00000
13;46;019;RU;46019A02700042;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000418;00000
13;46;019;RU;46019A01900010;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000025;00000
13;46;019;RU;46019A00300013;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000015;00000
13;46;019;RU;46019A01800371;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000043;00000
13;46;019;RU;46019A01800371;0002;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000035;00000
13;46;019;RU;46019A00200165;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000050;00000
13;46;019;RU;46019A00200117;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000027;00000
13;46;019;RU;46019A01200216;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000224;00000
13;46;019;RU;46019A02600458;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000066;00000
13;46;019;RU;46019A02300042;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000064;00000
13;46;019;RU;46019A00100030;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000029;00000
13;46;019;RU;46019A01200051;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000022;00000
13;46;019;RU;46019A00500019;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000305;00000
13;46;019;RU;46019A00300190;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2000;C;0000108;00000
13;46;019;RU;46019A01900104;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2010;C;0000059;00000
13;46;019;RU;46019A01900101;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2007;C;0000122;00000
13;46;019;RU;46019A01300222;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2000;C;0000633;00000
13;46;019;RU;46019A01300166;0001;46;VALENCIA;019;019;L'ALCUDIA;;50001;AR;NUCLEO DISEMINADOS/ZV-01;0000;;0000;;00000;;1990;E;0000059;00000
13;46;019;RU;46019A01200237;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1995;C;0000285;00000
13;46;019;RU;46019A02500216;0001;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;1970;C;0000012;00000
13;46;019;UR;46019A02500216;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;1995;C;0000165;00000
13;46;019;UR;46019A00200052;0001;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0000;;0000;;00000;;2012;C;0000356;00000
13;46;019;RU;46019A00200052;0002;46;VALENCIA;019;019;L'ALCUDIA;;00000;;PROC. SIMPLIFICADO;0000;;0000;;00000;;2012;C;0005558;00000
13;46;019;UR;46019A02600138;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02500175;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;46019A02300062;0001;46;VALENCIA;019;019;L'ALCUDIA;;00203;PL;POLIGONO   23;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A01300047;0001;46;VALENCIA;019;019;L'ALCUDIA;;50001;AR;NUCLEO DISEMINADOS/ZV-01;0000;;0000;;00000;;1990;E;0000000;00000
13;46;019;UR;46019A02600117;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;1970;C;0000080;00000
13;46;019;UR;46019A02600109;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2008;C;0000000;00000
13;46;019;UR;46019A01600022;0001;46;VALENCIA;019;019;L'ALCUDIA;;00196;PL;POLIGONO   16;0000;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;46019A00900111;0001;46;VALENCIA;019;019;L'ALCUDIA;;00189;PL;POLIGONO    9;0000;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;46019A00900096;0001;46;VALENCIA;019;019;L'ALCUDIA;;00189;PL;POLIGONO    9;0000;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;46019A02800144;0001;46;VALENCIA;019;019;L'ALCUDIA;;00208;PL;POLIGONO   28;0000;;0000;;00000;;2007;C;0000000;00000
13;46;019;UR;46019A02500204;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02500203;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02500192;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A02500188;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;1985;C;0000000;00000
13;46;019;UR;46019A02000017;0001;46;VALENCIA;019;019;L'ALCUDIA;;00200;PL;POLIGONO   20;0000;;0000;;00000;;1950;C;0000000;00000
13;46;019;UR;46019A02500145;0001;46;VALENCIA;019;019;L'ALCUDIA;;00111;CL;MTRE J GARCIA;0000;;0000;;00000;;2000;E;0000000;00000
13;46;019;UR;46019A02500142;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;46019A02500134;0001;46;VALENCIA;019;019;L'ALCUDIA;;50001;AR;NUCLEO DISEMINADOS/ZV-01;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02500061;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2000;C;0000063;00000
13;46;019;UR;46019A02500057;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;46019A02500056;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02500031;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0000;;0000;;00000;;2005;C;0000000;00000
13;46;019;UR;46019A02700124;0001;46;VALENCIA;019;019;L'ALCUDIA;;00207;PL;POLIGONO   27;0000;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;46019A01300230;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;1970;C;0000096;00000
13;46;019;UR;46019A01300229;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A01300192;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;2000;C;0000050;00000
13;46;019;UR;46019A00600408;0001;46;VALENCIA;019;019;L'ALCUDIA;;00186;PL;POLIGONO    6;0000;;0000;;00000;;1980;C;0000000;01538
13;46;019;UR;46019A00600407;0001;46;VALENCIA;019;019;L'ALCUDIA;;00186;PL;POLIGONO    6;0000;;0000;;00000;;1995;C;0000000;01507
13;46;019;UR;46019A00600406;0001;46;VALENCIA;019;019;L'ALCUDIA;;00186;PL;POLIGONO    6;0000;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;46019A01300068;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A01300052;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;2003;C;0000000;00000
13;46;019;UR;46019A01300050;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;1970;C;0000304;00000
13;46;019;UR;46019A01300042;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0000;;0000;;00000;;2004;C;0000000;02079
13;46;019;UR;46019A00200125;0001;46;VALENCIA;019;019;L'ALCUDIA;;50001;AR;NUCLEO DISEMINADOS/ZV-01;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A00200093;0001;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0000;;0000;;00000;;2012;C;0000000;00000
13;46;019;UR;46019A01200195;0001;46;VALENCIA;019;019;L'ALCUDIA;;00192;PL;POLIGONO   12;0000;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;46019A00600094;0001;46;VALENCIA;019;019;L'ALCUDIA;;00186;PL;POLIGONO    6;0000;;0000;;00000;;1985;C;0000400;00000
13;46;019;UR;46019A02600459;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2005;C;0000000;06485
13;46;019;UR;46019A02600433;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;46019A02600423;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0000;;0000;;00000;;2012;C;0000000;00000
13;46;019;UR;46019A00600081;0001;46;VALENCIA;019;019;L'ALCUDIA;;00186;PL;POLIGONO    6;0000;;0000;;00000;;2004;C;0000000;00000
13;46;019;UR;46019A00100042;0001;46;VALENCIA;019;019;L'ALCUDIA;;00181;PL;POLIGONO    1;0000;;0000;;00000;;2010;C;0000000;00000
