tipo;prov;mun;refcat;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nomvia;ndp;letra;ndp2;letra2;km;bloque;direccionne;cp;distrito;munorigen;zonaconcentracion;poligono;parcela;paraje;nomparaje;superficie;supconstruida;supconssr;supconsbr;supcubiert;x;y;Blanco6;refcatbice;nombrebice;srs
11;46;019;46019A00909021;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09021;00025;L'ALCUDIA;0000123127;0000000;0000000;0000000;0000000;071545212;0434311806;;;EPSG:25830
11;46;019;46019A00909018;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09018;00025;L'ALCUDIA;0000001599;0000000;0000000;0000000;0000000;071560200;0434345302;;;EPSG:25830
11;46;019;46019A00909017;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09017;00025;L'ALCUDIA;0000004811;0000000;0000000;0000000;0000000;071576518;0434343343;;;EPSG:25830
11;46;019;46019A00909016;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09016;00025;L'ALCUDIA;0000000202;0000000;0000000;0000000;0000000;071557720;0434364187;;;EPSG:25830
11;46;019;46019A00909011;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09011;00025;L'ALCUDIA;0000000117;0000000;0000000;0000000;0000000;071609991;0434346980;;;EPSG:25830
11;46;019;46019A00909010;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09010;00025;L'ALCUDIA;0000000248;0000000;0000000;0000000;0000000;071610113;0434352479;;;EPSG:25830
11;46;019;46019A00909009;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09009;00025;L'ALCUDIA;0000000257;0000000;0000000;0000000;0000000;071609400;0434357546;;;EPSG:25830
11;46;019;46019A00909004;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09004;00025;L'ALCUDIA;0000000817;0000000;0000000;0000000;0000000;071581707;0434389493;;;EPSG:25830
11;46;019;46019A00909003;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09003;00025;L'ALCUDIA;0000000215;0000000;0000000;0000000;0000000;071587221;0434388208;;;EPSG:25830
11;46;019;46019A00900142;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;00142;00015;EL CASUPET;0000002296;0000000;0000000;0000000;0000000;071623227;0434382139;;;EPSG:25830
